ID,Label,Favorites
12972,Aparde,0
16770,Aparition,0
414,APB,6
2393,Apes on Tapes,20
11275,Apex Manor,0
15529,Apex Realm,0
4822,aplinechic,1
9174,Apna,4
13504,Apneu,2
15638,Apocalipsis,0
8588,Apocalyptic Frequency Experience,8
6064,Apostle of Hustle,0
8587,Apotheist,0
6616,Apparat,2
5470,Appetite,2
20687,Apple From Earth,0
11523,Appleyard,0
3381,April,0
416,Apse,1
11421,Apydiagirls,3
7426,AQM,5
18700,Aquarelle,2
15112,AQUIETBUMP / AQBMP (Various Artists),0
7514,ar,0
8448,Arabian Horses,6
18068,Aracagok Donovan Johnco,0
6518,Arachno,0
3720,Arai,0
8521,Aramburu,1
14594,Aran Ruth,3
13998,Aranos,0
3452,Arastoo,1
19501,Arbo Sako,0
417,Arborea,10
8853,Arbus,0
60,Arc and Sender,0
18949,Arc Waves,1
6081,Arcade Fire,3
15147,Arcade Island,1
13661,Arcane Waves,0
14441,arcano zero,1
17295,arcano.zero,0
1874,Archbishop Jason Polland,0
12149,Archers,2
11452,Archers by the Sea,0
17124,Archétypo 120,2
12677,Archipelago,3
16008,Architect,0
9950,Architect 25,4
19953,Archivarius,0
13849,Archos,0
17579,arciv ev noise,4
16551,Arco Enarmonico,1
6343,Ardei Iute (Moldavian string band),6
546,Area C,8
6961,Arek Gulbenkoglu,1
21063,Argon,0
11290,Argonaut,0
20354,Argument Clinic,2
62,Argumentix,2
125,Argumentix + Dragging an Ox Through Water,0
63,Argumentix and Adam Gnade,0
9965,Ari-Up & The True Warriors,2
17380,Aria Rostami,0
10821,Ariana Delawari,0
11824,Arie,1
4589,Arie B.,0
64,Ariel Pink's Haunted Graffiti,73
13226,Arielle T,0
15341,arif usmani,0
15486,Arín Dodó,1
1674,Aristodemo Giorgini,1
8769,Aritus,0
9003,"Arivedergrüt, Wwölfli !",1
12071,Arizmenda,0
13546,arizono kazuhiro,15
9457,Arjopa,5
3520,Arkana Music,0
6068,Arkells,0
10083,Arklight,1
17629,ARKM Foam,0
11549,Arktor,0
13198,Armageddon Gospel Revival,9
13220,Armée,0
20666,Armie And The Strutters,1
15084,Armin Rüdiger Vieweg,0
13266,ARMS,3
4855,Army Navy,0
19082,Army Of Ghosts,0
6376,Arnaud Roy,7
13112,Arne Bang Huseby,6
15565,Arne Huseby,4
19990,Arno Bruil,0
19743,Arnold Dreyblatt & Megafaun,1
19744,Arnold Dreyblatt and Megafaun,0
4790,Arnold Rosé,0
15238,Aron Blue,0
7780,arottenbit,0
18317,ARP,1
6168,Arpline,0
13054,Arponera,1
3657,Arrial,0
2265,Arrington de Dionyso,41
18987,Arrington de Dionyso & Greg Saunier,0
17871,Arrington de Dionyso and Gombloh,0
17869,Arrington de Dionyso and Mr. Sutak's Group,0
17864,Arrington de Dionyso and Ravi Padmanabha,0
18043,Arrington de Dionyso and SENYAWA,5
17865,Arrington de Dionyso and Thollem McDonas,0
17866,Arrington de Dionyso with Graeme W. Smith,0
17868,Arrington de Dionyso with Jaran Kepang Timbul Aji Jubah,0
17867,Arrington de Dionyso with Turonggo Joyo Mulyo,0
7515,Arrington de Dionyso's Malaikat Dan Singa,0
17870,"Arrington de Dionyso, with Gombloh and Gamelan Gandrun Lombok",0
14016,Arrizabalaga Bravo Laginestra Martinez,1
14015,"Arrizabalaga, Bravo, Laginestra, Martinez",2
5507,Arrogalla,7
5511,Arrogalla feat. Claudia Aru Carreras,0
5509,Arrogalla feat. Ganga and Quilo,0
5510,Arrogalla feat. Ganga and Volfoniq,0
5508,Arrogalla feat. Randagiu Sardu,0
20491,Arrogalla meet Ratapignata,0
7654,Arrogalla remixes Dadub,0
7650,Arrogalla remixes dr dub,0
7653,Arrogalla remixes Ganga,0
7652,Arrogalla remixes King Kietu,0
7638,Arrogalla remixes Peak (feat. Claudia Aru Carreras),0
7636,Arrogalla remixes Ratapignata,0
7641,Arrogalla remixes Roots Ista Posse,0
7643,Arrogalla remixes Signorafranca,0
7644,Arrogalla remixes Volatil,0
7646,Arrogalla remixes Volfoniq,0
6560,Arrogalla rmx Volatil,0
17524,Ars Sonor,3
3639,Arse Nova,1
19930,Arsenic Strychnine,1
10384,arsonist,1
9991,Art Boys Collection,5
424,Art Brut,1
14234,Art Electronix,1
8768,Art Of Empathy,3
16459,Art of Failure,0
425,Art of Flying,16
20476,Artem Bemba,5
16418,Arthur Bull Daniel Heikalo,0
17463,Arthur Bull Daniel Heikalo Duo,0
4500,Arthur Collins,2
5397,Arthur Collins and Byron G. Harla,0
1680,Arthur Collins and Byron G. Harlan,0
4542,Arthur Collins and Byron G. Harlan,0
674,Arthur Doyle,2
4539,Arthur Fields,1
18601,Arthur Henry Fork,1
5484,Arthur Pryors Band,0
2185,Arthur's Landing,1
2137,Arti,0
6229,artist,0
2842,Artist Name,0
8520,Artist Name,0
6027,Artist Name,0
20363,Artist Name,0
14733,Artist Name,0
8520,Artist Name,0
11956,Artist Name,0
12000,Artist Name,0
12001,Artist Name,0
12430,Artist Name,0
12782,Artist Name,0
13029,Artist Name,0
14523,Artist Name,0
14733,Artist Name,0
16271,Artist Name,0
20210,Artist Name,0
20363,Artist Name,0
7055,ARTSomerville,0
6122,Arturo,3
16713,Arundel,0
15611,Arvo Zylo,0
20976,Arwen Lewis,0
9820,As Seen On TV,3
16477,As Seen on TV + JWSLRDaisuke,0
3134,AS-Potiront,0
16335,AS220,7
13426,AS220 Beat Team,0
16057,AS220 Provcast,0
16844,Asa Djinnia (Tarek Atoui & Uriel Barthélmi),0
3940,Asa Ransom,1
8095,Asagaz and Rifhes,0
1848,Ascent,0
12472,Ascetic,1
15562,Ash On Dust,3
45,Ashanti Alston,0
7757,Ashbrg,1
11758,Asher,0
7345,Ashley Hunt,0
16030,Ashley Paul,5
4484,Ashok Pathak,2
17340,Ashrae Fax,5
9119,Ashraya Gupta,0
5315,Ashtray Navigations,12
18182,Asian Mae,3
7050,Asian Women on the Telephone,55
14904,Asio Otus,0
19954,Asleep With Headphones,0
2498,Asobi Seksu,6
14337,Asohgi,0
357,Äss,2
2307,Assa,0
2301,Assaf K. Talmudi,1
9361,Assassins 88,2
3901,Assdroids,0
11907,Assif Tsahar,3
11972,Assif Tsahar & Brass Reeds,0
11959,Assif Tsahar & Tatsuya Nakatani,0
11960,Assif Tsahar And The Zoanthropic Orchestra,2
11908,Assif Tsahar's Project Solitude,0
11957,"Assif Tsahar, Mat Maneri & Jim Black",0
11958,"Assif Tsahar, Peter Kowald & Rashied Ali",3
11961,Assif Tsahar/Cooper Moore/Hamid Drake,0
11977,Assif Tsahar/digital primitives,0
12002,Assif Tsahar/Peter Kowald/Sunny Murray,0
3672,Associated Press,0
13939,Astero,0
8062,Asthmaboy,0
8693,Asthmatic Astronaut,20
9622,Astma,2
16296,ASTMA and Els Vandeweyer,0
19140,ASTMA and OLEO,1
13662,Astma feat. Anton Nikkila,0
18602,Astma feat. Els Vandeweyer,0
20226,ASTMA feat. Sandra Lester,1
7591,Astral Social Club,5
9993,Astroboiler,2
1877,Astrochimp,0
7736,Astrodome,1
9266,Astrometria,1
13663,Astrometria and Emma Gosnell,0
21104,Astrometrics,1
20165,Astroslut,0
7136,Astrowind,3
7933,Asura,8
2787,Asylum Street Spankers,0
10293,Atakke,0
12948,ÂTE,1
15538,atelier o divino,0
10086,Aterciopelados,2
2555,Athanasia Atraidou,0
5365,Athenian Mandolin Quarter,1
12821,Athenian Mandolin Quartet 08,0
19377,Athuzela Brown,0
19215,athylia,0
5375,Atlantic City Orchestra,0
12526,Atlantic Dance Orchestra,0
17172,Atlantic Thrills,15
2238,Atlas Sound,45
12650,Atlastop,0
9853,Atman & Alma Yoray,4
5569,atoa,0
15631,Atom Earth Mother,0
16322,ATOM/OUTPUT,0
5850,Atomic Butter Babes,4
4739,Atomic Butterfly,0
5608,Atomic Orchestra,0
5743,Atomly,0
7336,atros boxon,1
8430,Attack in Black,0
6337,Attic Ted,8
1866,Atton Paul,0
8851,Attrition,2
17619,atuin,0
15171,Atupa,0
66,Au,11
2229,Au (with the Paranthetical Girls),0
14559,Au fond du car,1
429,Au Revoir Simone,0
13745,Au7um,1
12610,Aucan,0
13541,AUCHRE,3
6056,Audace,1
18724,Audeka,0
13945,Audens Raign,0
2886,Audible Intelligence,0
9070,Audio Artists,0
9564,Audio K,15
14616,AudioArtist,0
20349,Audiobinger,26
8900,audiofile,0
11721,Audioguide,0
14124,Audionautics,0
12036,Audiophil,0
2274,audiotechnica,0
9801,Audiotoolz,3
15125,Audiotransparent,0
17424,Auditive Escape,0
11533,Auditory Aphasia,0
9267,Audra Dawn Fleming,1
14603,Audra Kubat,1
18308,Audraulic,1
6235,Audrey Chen,6
6178,Audrey Chen & Nate Wooley,1
10735,Augustines,1
16475,Augustus Bro,0
14974,Augustus Bro & Gallery Six,17
8508,Aunt Benny,1
6918,Aunt Jamamas Big Band Vigilantes,0
10152,Auraboris,1
13244,Aurelien Pederzoli,0
9010,Aurélien Potier,0
11264,Aurelio Martinez,0
17964,auris+gino,0
16994,Aussitôt Mort,1
18754,Aussitôt Mort / MORT MORT MORT,0
13872,Austin Cassell,0
10635,Austin Leonard Jones,16
11466,Austra,1
12123,Autistic Daughters,2
19121,Auto Bonfire,2
5203,Auto-Pilot,0
7623,AUTOCIDE,0
19170,Autodrone,1
12633,Automata,1
6853,Automated Acoustics,4
6798,Automated Acoustics & Raymond Scott,0
7468,Automating,1
9017,"Autosonic, Gosh!",0
8509,Autotistic,1
7592,Autotistic and Unhinged,2
12702,Autsaid3r,0
12114,Autumn Galaxy,0
5257,Autumn Shade,0
21014,Autumna X Triage,1
14651,auxdub feat. simba amlak,0
13511,Auxillu,6
13769,Ava Luna,5
7163,Ava Mendoza,1
19271,Avaren,10
19272,Avaren,0
433,Avarus,15
15690,Avec Noir,3
6069,Avec pas d'casque,0
15637,Avelino Saavedra,0
9047,Aveo,1
16249,Avery Trufelman,0
11173,Avi Buffalo,3
18514,Avi Jacob,0
13570,AViDD,2
19459,Aviscerall,4
2362,Aviv Mark,2
15548,AVOIDANT,2
20778,Avon Comedy Four,0
19719,Avram Pengas,0
17940,Avram Pengas and the Noga Group,0
20191,Away Deities,0
15750,awaycaboose,0
18943,Awkward Girls,0
1,AWOL,9
15794,AWOL and ZooberelliTheDon,0
7820,awott,0
10962,Awt,0
5446,Axial,23
10705,AXMusique,0
12356,Axxonn,0
4834,AY Riders,2
7593,Ayato,2
8510,Ayato & Anton Mobin,1
11053,Ayato & Extrasystole,1
16915,Ayato & Naoki Ishida,0
11764,Ayato and Naoki Ishida,1
18603,Ayato and Natalia Kamia,0
17548,Aye Aye Rabbit,0
13960,AyGee Tee,0
18246,Ayla Nereo,7
17117,Aylers Angels,0
17118,Aylers Angels And The Rev Concepts Orchestra,0
15041,AZ - Rotator,0
436,Azalia Snail,0
18746,Azar Swan,3
12557,Azari & III,0
14671,Azevedo Silva,11
9662,Azoora,0
12605,Azoora feat. graciellita,0
11482,Azure Blue,0
18846,Azureflux,27
6582,Azzurro,0
7728,B Negao,0
20598,b o d y l i n e,0
15609,B Tapes,0
20813,B-Film,2
6241,B-film Ltd,3
6425,B-Ju,0
3721,b-Shake,0
15295,b. Mossman,0
2774,B.A.A.D.D.D,5
8081,B.A.X.,0
9732,B.alone,0
17519,B.C.,0
1865,B.C. Sterrett with Janae Olson,0
3153,B.R.A.M.,0
12086,B00daW,0
5181,B1,0
5799,B1t Crunch3r,1
5800,B1t Crunch3r vs Killeralien vs Phonetic System,0
15342,B2B,0
10028,Ba Babes,3
18442,Baal Astarté,0
5699,Baba Brinkman,0
20941,Babe Parade,3
19735,Babel,0
19736,Babel/Harms/Ballantyne,0
15435,Babi Audi,2
14952,Baby,0
6901,Baby 63,0
11984,Baby Arm Sound System,0
17742,Baby Bry Bry & The Nighttime Adventure Society,0
16488,Baby Gherkin,0
16490,Baby Gherkin & Bomis Prendin,0
7523,Baby Gherkin & The Phantoms,0
437,Baby Gramps,11
10451,Baby Jazz,2
9063,Baby Scream,0
21123,Baby Shakes,0
19615,BABY59,0
14657,babysitta,0
16769,Babysitter,0
5674,Bacalao,47
4433,Bacco Baccanels,3
19760,Bach and Joe DeGeorge,0
14100,Bachsung,2
9533,Back To The Future The Ride,5
8145,Backbreakerneckbrace,0
6510,Backtrack,5
16476,Backwards,1
15272,Backyard Music,1
17339,Bacon & Bathwater,0
14069,Bad Bats,9
13553,Bad Bones,0
11480,Bad Dourif,0
4572,Bad Duck L,0
15966,Bad Matter,0
68,Bad News Bats,0
15705,Bad Night Moon Shadow,3
13494,Bad Noids,1
19285,Bad Panda Records,0
5309,Bad Party,2
20584,Bad Ronald,3
4458,Bad Statistics,1
17775,Bad Swimmers,0
2515,Bad Tables,0
5710,Bad Uncle,0
12885,Badencourtrecords,1
9593,Badgerland,5
11216,BADLUCK,4
11404,Badly Drawn Boy,2
3052,Badmaster,0
12698,Badsector,0
18048,Baerfrens,0
16252,Baffin Island,1
20114,Bagat,0
16125,bagatelle,0
18604,Bagband,0
14060,Bagda Vermouth,0
14531,BAGG*FISH: Michael Fischer & Marcos Baggiani,0
7843,Baghdadi N,0
8548,Bagpipe  Whiskey,1
6373,Bahamas,2
3696,Baïki,1
14185,Baikonour_01,0
10966,Bait And Switch,0
12609,Baiyu,4
8478,Baker & Able,1
18760,baker / ritch,0
19566,BaKer vs Casamento,0
10177,Baker/Lipstate/Sims,3
5623,Bakers At Dawn,5
17177,Balam,0
15009,Balboa,4
17979,Balcony Players,0
4158,balem + dilo,0
17939,Balkan Express,0
15767,Balkan Fields,1
19722,Balkan Mind Meld,1
12914,Balkan Tales,0
16306,Balkan Under The Radar,5
18240,Balkan Under The Radar vol. 2,2
20453,Balkan Under The Radar vol. 3,1
18605,Balkh,1
11249,Ballaké Sissoko and Vincent Ségal,3
9855,Ballerinas Killer,0
8967,Ballpen,10
19032,Ballroom,0
10688,Balmorhea,6
12742,Balogh,0
6339,Balún,13
449,Balval,0
7200,Bam Bam,5
5620,Banabila,0
73,Banana Clipz,5
14905,Banana Pill,1
9143,Band Of Heathens,0
15769,Band of Mad Women,0
4744,Band-O-Fun,0
8253,BANDA TIPICA LOS AUTENTICOS DE MARKA MARKA,0
11951,Bandana Splits,5
2091,Bang Bang Eche,2
4677,Bang on a Jam,0
4678,Bang on a Jam 2009,0
3601,Bangguru,0
9628,Bankil,0
14380,Banner Pilot,1
451,Banzai,0
16218,Baptizer,0
349,Barack Obama,1
10948,Barbara Benary,1
17743,Barbara Browning,0
18421,Barbara Ellison,0
13227,Barbara Kanam --,0
13437,Barbarix,0
17054,Barbez,0
6891,Barcelona Afrobeat International Orchestra,7
14455,Barcos,0
453,Bardo Pond,15
8158,Bare Girls,1
11918,Bare Grillz,0
17376,Bare Pale,0
7073,Bare Wires,15
4160,barem + dilo,0
5855,Barker,0
3015,Barking Spiders,0
15034,Bärlin,1
9445,Barn Owl,15
13569,Barnaby Oliver,0
74,Barnacled,14
8782,Baron Knoxburry,6
3648,Baroquedub,2
1931,Barr (Brendan Fowler),0
75,Barrabarracuda,0
12473,Barrence Whitfield and The Savages,10
12476,Barreracudas,5
11841,"barriere, garcía, gris",0
14393,Barry Adamson,0
2299,Barry Chabala,3
11000,Bart Davenport,0
6729,Barton Carroll,1
20296,Bary Center,0
8141,Barzin,1
10843,Base & the Superstructure,0
11461,Base Cleft,0
13912,Basement Skylights,7
15721,Bash Nova,0
16196,Bashed Nursling,2
20818,BASIC,5
13513,Basic Printer,3
17785,Basil's Kite,0
11089,Bass Assassin,1
11091,Bass Assassin (Illocanblo remix),0
2590,Bass Herd,0
7232,Bassekou Kouyate & Ngoni Ba,8
17096,BassHand,0
11054,Bassin Versant,1
17733,Bassinfected,0
17786,Bassling,0
14660,bassrack wobama,0
14656,bassrael feat. ac akut,0
20227,Basstards,1
19270,Bastard Noise,2
3637,Baster,0
9148,Batfinks,10
10721,Baths,8
8961,Batillus,6
23,Batius Hipphopitus,0
9024,Battle Lava,0
19443,Bauchamp,1
8427,Bay of Pigs,6
14381,BAYB,0
19519,baz-gibbons,0
8035,Bazaar,1
16480,BB=KK,0
12314,BBBlood,0
13347,bbigpigg,3
459,BBQ,0
20599,BBRAINZ,0
20340,BC,0
17017,BCBG,1
3693,BCO Women's Auxiliary,1
19122,Be Forest,4
26,Bea McG,0
7892,Beach House,14
8979,BEAK>,10
2730,Beaks Plinth,1
16733,Beam Camp,0
17231,Beans & Bullets,2
4381,"Bear Bones, Lay Low",5
10221,Bear In Heaven,2
2269,Bear is Driving,1
2270,Bear is Driving /  /  /  /  /  /  /  /  /  /  /  /  /  /,0
12537,Bears in a Temple for Midgets,0
17105,Beast Lore,0
8186,"Beast, Please Be Still",2
2919,Beastie Boys,10
10745,Beat Connection,0
12344,Beat Culture,21
14215,Beat Doctor,3
15222,Beat von Stein,0
9263,Beatcasso,0
4325,Beatless,0
14496,BeatLove,3
16496,Beatnik Worship,0
18405,Beatoven,6
9805,Beatstar,0
19955,Beauty Product,0
20387,Beauty School,1
16175,Beauxregard,0
5635,Bebe Del Banco,0
6777,Bebe del Banco & Raymond Scott,0
8428,Bebe Fang,4
12634,Bebop Banger Pumper,0
17643,Bedhelm,1
8977,Bedlam Mind,1
6082,Bedouin Soundclash,0
4617,Bedstead Tremolo,1
14344,Bee and Flower,2
20704,Beech Creeps,0
1788,Beef Humper,0
7258,"Beef Wellington feat. Youssou N'Dour, Neneh Cherry, Eugene Snowden and Swamburger",0
76,Beehive,0
8511,Beentjes Donovan Johnco,1
4820,Beep! Beep! Back up the Truck,0
3680,Beeping Sleauty,0
16487,Beex,2
19852,Beggar's Velvet,1
13734,Beggars in a New Land,2
9448,Behold! The Living Corpse,14
16245,Bekah Jarvis-Girtler,0
8001,Beko Digital Single Label,8
11449,BEKO Digital Singles Label,3
7634,Bela Emerson,1
9838,Belajar Membunuh,1
17025,Believer/Law,0
9845,Belkastrelka,2
5131,Bell X1,3
16819,Belle,0
12944,Belle Baker,0
11391,Belleruche,4
12779,Beme Seed,1
16147,Ben Burck,0
27,Ben Coonley,0
9601,Ben DeVries,0
6140,Ben Et Béné,8
12241,Ben Holmes and Patrick Farrell,3
10706,Ben Johnston,5
2809,Ben Kweller,0
10464,Ben Mason,1
19564,Ben McElroy,4
8901,Ben Presto,1
5258,Ben Reynolds,1
14901,Ben Seretan,7
17416,Ben Seretan & Alex Lewis,0
17415,Ben Seretan and Alex Lewis,1
7376,Ben Sollee & Daniel Martin Moore,1
8194,Ben Stepner,2
20004,Ben Townsend,0
20297,Ben Varian,0
12347,Ben von Wildenhaus,16
2834,Ben Weaver,2
12753,Ben Wilkins,0
14125,Benboncan,0
6693,Bendle,2
12405,Benedek,1
5618,Beneva vs. Clark Nova,0
10136,Benfay,0
5454,Benjamen Walker's Theory of Everything,0
20707,BenJamin Banger,10
11691,Benjamin Boretz,1
7290,Benjamin Bret,5
7291,Benjamin Bret;,0
12644,Benjamin Dauer,2
12780,Benjamin Jackson,3
1393,Benjamin Wetherill,0
5979,Benji Cossa,5
7433,Benji Hughes,0
20925,Bennett - Bravo - Mehrl - Olivera - Taveira - Italiano,1
20926,Bennett / Bravo / Mehrl / Olivera / Taveira / Italiano,0
4330,Bennoune,0
6423,Benny B. Blonco,0
6884,Benny Golbin,0
6695,Benoît Pioulard,3
17913,Benoit Villemont,1
7655,Bensenville Municipal Band,15
17729,Bensnburner,0
5827,Bent Spoon Duo,0
14161,Benton-C Bainbridge,0
3491,Benzolnye Mertvecy,0
10560,Berger Rond,1
13451,Bergitta Victor,1
10903,Berlinist,0
3079,Bermuda Triangles,10
19917,Bernard Dumaine,1
18591,Bernard Herman,0
16474,Bernard L. Stephens,0
11819,Bernardino Femminielli,0
11820,Bernardino Femminielli,2
5232,Bernardo Di Pace and Nino Di Pace,0
8077,Bernd Burnson,3
8079,Bernd Burnson & Simon Schimpf [bass],0
8078,Bernd Burnson & Thomas Glandt [saxophon],0
3708,Bersarin-Quartett,2
9867,Bersekutu Dengan Disco,0
12189,Bert Fisk,0
5473,Bert Harvey,0
4512,Bert Williams,1
18090,Berthelot,1
9702,Bertuf,0
20553,Bessie Smith,0
10749,Best Coast,2
14579,Best Friends!,2
6095,Best Of AHX Vol.1,6
12151,Besties,0
18653,Beta Dog,2
4813,Betelgeuse,1
12981,Beth Anderson,1
1257,Beth Sorrentino,1
18890,Bethelot,0
14682,Beto Villares,3
7356,BETON,3
6001,Betsy Olson,2
16124,Better Psychics,2
8052,Beytah,0
3506,BF,0
8902,BHL,0
19473,Biamby,0
16722,Bibi Tanga and the Selenites,2
7224,Biblical Violence,0
16456,BICIKL,6
10386,bidibop,8
7718,Bieling and Dudley with Hayden Quartet,1
7974,Big Bang Boom,0
11376,Big Bill Broonzy,9
77,Big Blood,210
10526,Big Brother on Acid,1
18195,BIG BUG,0
1868,big celestrial orchestre,0
12187,Big Chip,0
1783,Big City Orchestra,10
17116,Big Daddy In The Dog House,0
17107,Big Daddy's In The Dog House,0
472,Big Digits,3
473,Big Dipper,0
3196,BIG EATS &amp; MUNCH CREW,0
3414,Big Eats and Munch Crew,0
20587,Big Ed Barnham,0
16658,Big Eyes,1
19424,Big Fresh,0
10402,Big Gold Belt,3
16545,Big Jack Johns,0
3535,Big Jip,0
11196,Big Marsh,0
11198,Big Marsh,0
20871,Big Mean Sound Machine,0
20872,Big Mean Sound Machine,3
7476,Big Naptar,0
20566,Big Quiet,0
6206,Big Spider's Back,0
3769,BIG TreaL,0
7098,Big Troubles,13
18024,Big Ups,0
20218,Biggbutt,1
10963,Biggiesmartypants,0
10737,Bilal,0
3959,Bilal Bashir &amp; Divine Styler,0
3961,Bilal Bashir &amp; Divine Styler,0
3962,Bilal Bashir &amp; Divine Styler,0
3963,Bilal Bashir &amp; Divine Styler,0
3964,Bilal Bashir &amp; Divine Styler,0
9201,Bildmeister,1
17391,Bilirubin,0
3223,Bilk,1
13387,Bill Baird,5
8487,Bill Bissett,0
13691,Bill Borman,0
5700,Bill Crosson,0
11017,Bill Nace,4
8294,Bill Orcutt,11
452,Billy Bao,3
514,Billy Bragg,7
2615,Billy Childish,35
6408,Billy Gomberg,0
17046,Billy Gomberg & Anne Guthrie,0
5338,Billy Mason,0
16198,Billy Merson,0
1679,Billy Murray,11
20528,Billy Murray and Ada Jones,0
5241,Billy Murray And Chorus,0
20561,Billy Murray and Haydn Quartet,0
5233,Billy Van,0
20563,Billy Williams,0
6665,Binaerpilot,6
5648,Binärpilot,11
15962,"Binary Slim, André Pissoir, John Juan",1
20441,"Binary Slim, John Juan & Jaan Patterson",1
6728,Binary Star,0
13870,Binary Zero,0
10595,BinauralDiaries,3
474,Bing and Ruth,5
16744,Bing Satellites,3
3260,Bio Bitch,0
15131,bio.nico,2
8369,Bipolar Metronome,6
18479,Bipolaroid,0
80,Bird Names,27
12030,Bird of Youth,1
7021,Bird Show,5
14572,Birds Are Indie,8
479,Birds of Avalon,4
3014,Birds Of Maya,9
20360,Birdstriking,1
19553,Birgitt & The Magic Crumpets,1
14978,Birthday Songs,0
15220,Bisamråtta,2
11968,Bishop,0
4931,Bishop Allen,1
14805,Bishops Love Sci-Fi,0
17343,Bison,0
19382,Bit Laden,3
6225,Bit Shifter,24
3950,Bitbasic,38
3261,Bitches,1
16309,BITIPATIBI,0
7973,Bitluzherbip,0
19275,Bitmoth,1
6224,Bitshifter,2
17543,Bitwise Operator,0
12617,BJ Block & Dawn Pemberton,24
11021,Bjerga/Iversen,2
6881,bjorkstrand,0
9018,Björn & Gorden,20
19838,Björn Ganzer,1
18447,BK Beats & Black Noi$e,0
15517,BL/\CK CEILING,0
10690,BL4CK C3ILING,0
15732,Blablarism,0
6274,Black Ant,62
10272,Black Anvil,0
2879,Black Band Coal Company,1
10360,Black Bear Combo,15
14555,Black Bones,7
17744,Black Cohosh,0
2610,Black Dice,27
11707,Black Eagle Child,0
485,Black Elf Speaks,1
81,Black Elk,3
2882,Black Era,3
5389,Black Face Eddie Ross,0
4927,Black Feelings,3
11897,Black Forest Orchestra,1
12484,Black Fortress of Opium,6
21059,Black Hill,2
19747,Black Host,0
19630,Black Howler,1
5371,Black Joe Lewis & the Honeybears,3
17170,Black Juggernaut,1
15296,Black Lake,0
15512,Black Lantern Music,7
7674,Black Lips,9
12710,Black Marble,2
20474,BLACK MARINE,0
82,Black Math,34
6238,Black Math _,0
5561,Black Moth Super Rainbow,6
6004,Black Mountain,9
18565,Black Pines,2
16346,Black Planet Records,0
11403,Black Prairie,0
83,Black Pus,34
17317,Black Rabbit,0
7227,Black Rebel Motorcycle Club,18
20175,Black Sash,0
3936,Black Sea Hotel,15
8398,Black Stax,0
7029,Black Taj,1
14591,Black Tia,0
489,Black Time,0
6935,Black Twig Pickers,15
13296,Black Twig Pickers and Steve Gunn,26
12686,Black Vatican,0
5775,Black Whales,1
19487,Blackberry,0
13768,Blackbird Blackbird,12
13671,BlackBox Red,2
8314,Blackfeel Wite,0
18467,Blackhoods,0
8680,Blackmass Plastics,0
8678,Blackmass Plastics AKA Crooked One,1
18745,Blackstone Rangers,0
8737,Bladiator,0
5649,Blaerg,1
84,Blah Blah Blah,17
3546,Blaise Siwula and Sten Hostfalt,0
12435,Blake Freele,0
11333,Blake Teres,0
85,Blakk Sweat,0
8286,Blamstrain,0
16001,Blanche Blanche Blanche,4
16002,Blanche Blanche Blanche & The Birds of Paradise,0
13493,Blank & Kytt,65
10005,Blank Realm,7
10097,Blank Realm/6majik9,2
18155,Blanket Music,17
86,Blanketship,11
17985,BLARE FOR A,0
7133,Blarvuster,1
13470,Blast and the Detergents,3
20868,Blastculture,0
383,Blaster Al Ackerman,1
12198,Blasterhead,5
19678,Blato Zlato,0
11463,Blax Box,0
19420,Bleak,0
15507,Bleak House,12
10458,Blear Moon,26
3478,Blectum from Blechdom,2
17052,Bleeding Rainbow,1
1890,Bleep,1
6672,Bleeptor,0
6257,Bleeptor V. Telescope,0
492,Blek Ink,0
15307,BLEO,13
15830,Blessed State,0
3480,Blevin Blectum,18
4423,Blind Blake & Leola Wilson,0
9146,Blind Boy Paxton,0
4486,Blind Lemon Jefferson,6
2092,Blind Pilot,9
1437,Bliss Blood,1
16595,Bliss Blood & Al Street,9
5320,Blistrap,0
18373,blithe field,0
10160,Blitz Lunar,0
8422,Blitz The Ambassador,1
18091,Blk Mas,0
16293,BLK TAG,1
20228,BlkMas,1
3522,BLOB,1
10305,Bloem,1
8090,Blok One,0
10796,Blondes (Sam Haar & Zach Steinman),0
7373,Blood Red Dancers,0
14793,Blood Sport,0
10860,Blood Stereo,1
7194,BLOOD!,1
20732,Bloodgod,0
20733,Bloodgod,0
10739,Bloodgroup,2
15406,BLOODHUFF,4
2839,Bloodshot Revival,3
7733,Bloody Muffs,0
333,bloom,0
3517,Bloom K Trio,0
6527,Blot,0
14382,Blouse,2
17594,Blowfly,4
18606,Blu Simon Wasem,0
14235,Blu Simon Wasern,0
